flex_1,flex_2,flex_3,flex_4,flex_5,Qw,Qx,Qy,Qz,GYRx,GYRy,GYRz,ACCx,ACCy,ACCz,ACCx_real,ACCy_real,ACCz_real,ACCx_world,ACCy_world,ACCz_world,GRAx,GRAy,GRAz,ACCx_raw,ACCy_raw,ACCz_raw,GYRx_raw,GYRy_raw,GYRz_raw
2877.0,2781.0,2843.0,3091.0,3015.0,0.918091,0.059143,-0.389893,-0.039368,-1.0,0.0,1.0,5578.0,1120.0,5394.0,-248.0,-21.0,-249.0,7.0,27.0,-350.0,0.711257,0.139296,0.688926,11188.0,2112.0,10906.0,-10.0,9.0,31.0
2875.0,2787.0,2839.0,3101.0,3024.0,0.918152,0.059082,-0.389832,-0.039246,0.0,0.0,1.0,5585.0,1099.0,5421.0,-241.0,-40.0,-223.0,-7.0,6.0,-330.0,0.711212,0.139091,0.689084,11218.0,2094.0,11004.0,1.0,7.0,28.0
2879.0,2783.0,2839.0,3095.0,3007.0,0.918152,0.059021,-0.389832,-0.038879,0.0,-1.0,1.0,5615.0,1081.0,5479.0,-211.0,-55.0,-165.0,-28.0,-16.0,-271.0,0.71126,0.138693,0.689062,11330.0,2150.0,11170.0,17.0,-3.0,27.0
2879.0,2785.0,2849.0,3103.0,3014.0,0.918152,0.059021,-0.389832,-0.038757,0.0,-1.0,1.0,5631.0,1097.0,5516.0,-195.0,-38.0,-128.0,-43.0,-4.0,-232.0,0.711274,0.138598,0.689053,11340.0,2260.0,11244.0,8.0,-5.0,26.0
2877.0,2781.0,2847.0,3099.0,3015.0,0.918213,0.058716,-0.389771,-0.038574,-2.0,-1.0,1.0,5660.0,1108.0,5583.0,-166.0,-21.0,-63.0,-70.0,3.0,-164.0,0.711255,0.137897,0.689234,11362.0,2194.0,11318.0,-36.0,-9.0,31.0
2878.0,2790.0,2847.0,3091.0,3011.0,0.918213,0.058411,-0.389832,-0.038513,-3.0,-1.0,1.0,5668.0,1098.0,5594.0,-159.0,-26.0,-52.0,-73.0,-3.0,-152.0,0.711398,0.137294,0.689218,11378.0,2120.0,11242.0,-48.0,-18.0,33.0
2881.0,2783.0,2851.0,3095.0,3021.0,0.918152,0.057739,-0.390015,-0.038391,-2.0,-2.0,1.0,5678.0,1053.0,5602.0,-152.0,-60.0,-42.0,-76.0,-38.0,-145.0,0.711752,0.135973,0.689032,11460.0,2004.0,11220.0,-38.0,-33.0,31.0
2875.0,2787.0,2843.0,3099.0,3010.0,0.918152,0.057495,-0.390137,-0.038269,-2.0,-2.0,1.0,5696.0,1054.0,5606.0,-136.0,-55.0,-37.0,-68.0,-36.0,-129.0,0.712009,0.135439,0.688955,11508.0,2138.0,11254.0,-32.0,-33.0,28.0
2875.0,2790.0,2846.0,3095.0,3007.0,0.91803,0.056946,-0.390442,-0.038269,-3.0,-2.0,0.0,5705.0,1092.0,5620.0,-131.0,-9.0,-20.0,-76.0,7.0,-108.0,0.712516,0.13444,0.688555,11424.0,2310.0,11356.0,-57.0,-33.0,18.0
2871.0,2783.0,2845.0,3099.0,2999.0,0.91803,0.05658,-0.390564,-0.038391,-4.0,-2.0,0.0,5700.0,1103.0,5626.0,-138.0,6.0,-14.0,-85.0,22.0,-107.0,0.712754,0.133872,0.688511,11362.0,2214.0,11302.0,-78.0,-40.0,15.0
2875.0,2775.0,2846.0,3095.0,3023.0,0.917969,0.055542,-0.390808,-0.038574,-5.0,-3.0,1.0,5680.0,1082.0,5656.0,-162.0,0.0,17.0,-124.0,17.0,-103.0,0.713214,0.132122,0.688339,11274.0,2076.0,11402.0,-103.0,-47.0,31.0
2875.0,2783.0,2850.0,3099.0,3007.0,0.917908,0.054932,-0.390991,-0.038635,-5.0,-3.0,1.0,5645.0,1076.0,5653.0,-200.0,2.0,15.0,-149.0,23.0,-132.0,0.713543,0.131056,0.688156,11032.0,2082.0,11202.0,-105.0,-51.0,34.0
2879.0,2783.0,2834.0,3091.0,2994.0,0.917786,0.053833,-0.391479,-0.038818,-5.0,-4.0,1.0,5603.0,1052.0,5647.0,-249.0,-6.0,13.0,-181.0,21.0,-169.0,0.714409,0.129208,0.687683,11092.0,1982.0,11240.0,-97.0,-78.0,29.0
2883.0,2783.0,2850.0,3099.0,3005.0,0.917664,0.053284,-0.391785,-0.038879,-4.0,-4.0,1.0,5584.0,1042.0,5631.0,-272.0,-8.0,0.0,-187.0,22.0,-195.0,0.71491,0.128258,0.687284,11044.0,2072.0,11186.0,-82.0,-86.0,31.0
2878.0,2787.0,2850.0,3102.0,3023.0,0.917358,0.052368,-0.392578,-0.039062,-4.0,-5.0,1.0,5551.0,1029.0,5589.0,-315.0,-9.0,-32.0,-194.0,28.0,-248.0,0.716178,0.126751,0.686212,11050.0,1868.0,10948.0,-84.0,-112.0,23.0
2887.0,2783.0,2845.0,3111.0,3019.0,0.917175,0.05188,-0.393127,-0.039124,-4.0,-6.0,1.0,5527.0,1004.0,5543.0,-347.0,-27.0,-72.0,-187.0,16.0,-301.0,0.717074,0.125927,0.685501,10898.0,1912.0,10798.0,-73.0,-131.0,28.0
2875.0,2787.0,2826.0,3099.0,3033.0,0.916565,0.051086,-0.394592,-0.039246,-3.0,-8.0,0.0,5519.0,992.0,5463.0,-373.0,-28.0,-134.0,-159.0,22.0,-363.0,0.719329,0.12462,0.683319,11086.0,1904.0,10652.0,-67.0,-177.0,19.0
2871.0,2787.0,2843.0,3071.0,3030.0,0.91626,0.050659,-0.395447,-0.039368,-3.0,-8.0,0.0,5554.0,975.0,5428.0,-349.0,-40.0,-160.0,-123.0,9.0,-365.0,0.720675,0.12397,0.682137,11340.0,1840.0,10610.0,-65.0,-177.0,19.0
2883.0,2786.0,2832.0,3103.0,2995.0,0.915588,0.049866,-0.397095,-0.039429,-3.0,-7.0,1.0,5584.0,958.0,5329.0,-340.0,-46.0,-238.0,-59.0,6.0,-413.0,0.723218,0.122627,0.679686,11230.0,1858.0,10350.0,-61.0,-158.0,24.0
2879.0,2790.0,2847.0,3099.0,3015.0,0.915222,0.0495,-0.397827,-0.03949,-3.0,-7.0,1.0,5572.0,951.0,5261.0,-361.0,-48.0,-297.0,-29.0,10.0,-468.0,0.724291,0.122026,0.678474,11048.0,1832.0,10066.0,-56.0,-151.0,26.0
2879.0,2788.0,2850.0,3071.0,3019.0,0.914612,0.04895,-0.399414,-0.039429,-2.0,-7.0,1.0,5553.0,962.0,5122.0,-400.0,-29.0,-416.0,33.0,39.0,-575.0,0.726758,0.121038,0.676142,11138.0,2022.0,9876.0,-37.0,-153.0,34.0
2879.0,2786.0,2839.0,3101.0,3023.0,0.914246,0.048706,-0.400208,-0.039429,-2.0,-7.0,1.0,5571.0,984.0,5063.0,-392.0,-4.0,-465.0,76.0,66.0,-599.0,0.727935,0.120618,0.674861,11256.0,2116.0,9786.0,-30.0,-143.0,36.0
2874.0,2785.0,2839.0,3088.0,3019.0,0.913635,0.048462,-0.401672,-0.039246,-2.0,-5.0,1.0,5636.0,1067.0,4977.0,-345.0,83.0,-532.0,162.0,150.0,-599.0,0.73016,0.120081,0.67258,11592.0,2448.0,9900.0,-25.0,-112.0,38.0
2864.0,2783.0,2845.0,3099.0,3007.0,0.913391,0.04834,-0.402283,-0.039185,-1.0,-5.0,1.0,5721.0,1080.0,4999.0,-268.0,98.0,-503.0,194.0,155.0,-522.0,0.731095,0.119833,0.671651,11946.0,2146.0,10114.0,-19.0,-102.0,45.0
2879.0,2791.0,2864.0,3095.0,3015.0,0.912964,0.04834,-0.403381,-0.038513,2.0,-3.0,3.0,5869.0,1088.0,5022.0,-134.0,110.0,-466.0,258.0,150.0,-397.0,0.732822,0.119336,0.669933,12072.0,2312.0,10016.0,49.0,-51.0,77.0
2876.0,2799.0,2851.0,3107.0,3007.0,0.912781,0.048645,-0.403748,-0.038025,3.0,-2.0,3.0,5915.0,1113.0,5036.0,-92.0,133.0,-446.0,272.0,167.0,-350.0,0.733367,0.119509,0.669236,12092.0,2370.0,10186.0,90.0,-31.0,70.0
2877.0,2794.0,2855.0,3095.0,3018.0,0.912415,0.049866,-0.404419,-0.037231,5.0,-4.0,0.0,6076.0,1204.0,5219.0,60.0,211.0,-251.0,232.0,218.0,-98.0,0.734282,0.121111,0.667845,13046.0,2678.0,11392.0,128.0,-70.0,13.0
2883.0,2790.0,2857.0,3103.0,2999.0,0.912231,0.05072,-0.404785,-0.037109,6.0,-3.0,-3.0,6076.0,1228.0,5299.0,56.0,223.0,-166.0,166.0,225.0,-42.0,0.734751,0.12258,0.66712,11634.0,2568.0,10790.0,142.0,-59.0,-46.0
2879.0,2787.0,2864.0,3101.0,3019.0,0.91095,0.053711,-0.407166,-0.038147,10.0,-23.0,-12.0,5662.0,1306.0,5290.0,-381.0,249.0,-138.0,-144.0,299.0,-340.0,0.737717,0.12892,0.662616,10646.0,2636.0,10452.0,240.0,-518.0,-253.0
2867.0,2801.0,2875.0,3127.0,3007.0,0.909119,0.05603,-0.410767,-0.039673,14.0,-40.0,-20.0,5229.0,1164.0,5025.0,-852.0,62.0,-350.0,-297.0,186.0,-853.0,0.742425,0.134469,0.656202,7596.0,1352.0,8344.0,341.0,-914.0,-446.0
2881.0,2799.0,2875.0,3131.0,3027.0,0.901611,0.063293,-0.425598,-0.043579,31.0,-88.0,-27.0,4860.0,995.0,4842.0,-1381.0,-243.0,-316.0,-637.0,-32.0,-1287.0,0.761932,0.151227,0.629662,8088.0,1358.0,9176.0,717.0,-1994.0,-611.0
2895.0,2815.0,2881.0,3119.0,3031.0,0.896179,0.068115,-0.436157,-0.044556,43.0,-103.0,-18.0,4820.0,1006.0,4947.0,-1534.0,-312.0,-52.0,-909.0,-89.0,-1271.0,0.77568,0.160953,0.61025,10118.0,2696.0,11028.0,994.0,-2359.0,-400.0
2899.0,2813.0,2885.0,3139.0,3045.0,0.884705,0.078186,-0.457581,-0.041992,46.0,-91.0,3.0,6790.0,1653.0,5862.0,211.0,204.0,1200.0,-857.0,50.0,888.0,0.803081,0.176773,0.568973,21422.0,4652.0,14462.0,1064.0,-2065.0,69.0
2901.0,2814.0,2883.0,3147.0,3039.0,0.880371,0.082397,-0.465454,-0.038818,49.0,-61.0,10.0,7820.0,1762.0,6057.0,1158.0,277.0,1525.0,-609.0,-61.0,1835.0,0.813148,0.181217,0.553123,20970.0,3986.0,12428.0,1129.0,-1388.0,250.0
2911.0,2821.0,2896.0,3134.0,3039.0,0.875549,0.095032,-0.472656,-0.03009,75.0,-15.0,3.0,7670.0,1673.0,5617.0,936.0,76.0,1233.0,-514.0,-229.0,1443.0,0.821949,0.194855,0.535057,11022.0,2614.0,9424.0,1734.0,-331.0,74.0
2919.0,2823.0,2901.0,3151.0,3047.0,0.874146,0.104004,-0.473694,-0.025208,89.0,-12.0,-1.0,6870.0,1476.0,5253.0,128.0,-209.0,914.0,-679.0,-366.0,546.0,0.822911,0.20571,0.529563,9390.0,1786.0,8390.0,2046.0,-254.0,-7.0
2919.0,2823.0,2906.0,3147.0,3047.0,0.8703,0.122864,-0.476807,-0.011963,95.0,-22.0,23.0,5805.0,1668.0,5737.0,-969.0,-177.0,1517.0,-1774.0,-345.0,-59.0,0.82699,0.225265,0.515126,8106.0,6078.0,11908.0,2182.0,-484.0,536.0
2925.0,2819.0,2885.0,3147.0,3056.0,0.868469,0.129944,-0.478394,-0.005066,68.0,-20.0,32.0,5695.0,2391.0,4947.0,-1101.0,502.0,781.0,-1304.0,459.0,-400.0,0.829624,0.230551,0.508519,13196.0,9406.0,3392.0,1568.0,-439.0,740.0
2932.0,2815.0,2895.0,3127.0,3055.0,0.865173,0.133545,-0.483337,0.002197,4.0,6.0,16.0,7640.0,2580.0,3658.0,783.0,704.0,-414.0,669.0,677.0,610.0,0.836928,0.228955,0.49708,18732.0,3482.0,2988.0,92.0,143.0,383.0
2929.0,2819.0,2909.0,3143.0,3055.0,0.865479,0.133118,-0.482849,0.00354,1.0,22.0,3.0,7869.0,2062.0,3334.0,1014.0,202.0,-747.0,1137.0,245.0,522.0,0.836734,0.227002,0.498202,16260.0,652.0,5284.0,37.0,511.0,84.0
2931.0,2832.0,2895.0,3135.0,3055.0,0.868469,0.136169,-0.476562,0.006897,30.0,35.0,-4.0,6734.0,872.0,2789.0,-62.0,-1011.0,-1377.0,1246.0,-631.0,-984.0,0.829638,0.229944,0.508632,8328.0,-1040.0,4744.0,692.0,820.0,-81.0
2931.0,2823.0,2898.0,3151.0,3055.0,0.869385,0.139465,-0.473938,0.010193,38.0,19.0,6.0,5690.0,862.0,2677.0,-1084.0,-1045.0,-1516.0,804.0,-497.0,-1915.0,0.826912,0.232836,0.511866,5284.0,2472.0,4804.0,885.0,439.0,159.0
2928.0,2813.0,2896.0,3153.0,3055.0,0.867676,0.144409,-0.475342,0.016602,23.0,-8.0,18.0,5935.0,1427.0,3035.0,-861.0,-496.0,-1112.0,522.0,-85.0,-1393.0,0.82968,0.234818,0.506333,15112.0,4078.0,7226.0,533.0,-177.0,420.0
2929.0,2820.0,2896.0,3166.0,3047.0,0.867065,0.145447,-0.476074,0.019531,17.0,1.0,15.0,6389.0,1512.0,3159.0,-420.0,-401.0,-972.0,636.0,-76.0,-933.0,0.831257,0.233627,0.504382,15190.0,3302.0,7028.0,400.0,38.0,366.0
2933.0,2823.0,2918.0,3155.0,3051.0,0.867126,0.147827,-0.474976,0.023926,17.0,13.0,4.0,6873.0,1649.0,3248.0,67.0,-264.0,-889.0,810.0,-10.0,-454.0,0.830802,0.233641,0.505026,16450.0,4906.0,6844.0,394.0,304.0,92.0
2919.0,2827.0,2895.0,3143.0,3051.0,0.867798,0.148743,-0.47345,0.024475,1.0,22.0,-2.0,7361.0,2015.0,3283.0,569.0,90.0,-873.0,1007.0,275.0,49.0,0.828998,0.234982,0.507393,17606.0,5884.0,7472.0,28.0,518.0,-42.0
2931.0,2813.0,2895.0,3154.0,3047.0,0.872375,0.149475,-0.464783,0.024597,-1.0,39.0,-5.0,6375.0,1728.0,3252.0,-328.0,-221.0,-1034.0,685.0,113.0,-862.0,0.818283,0.237932,0.523278,7158.0,1172.0,6264.0,-16.0,901.0,-106.0
2927.0,2821.0,2891.0,3150.0,3055.0,0.873779,0.149353,-0.462036,0.025513,3.0,17.0,4.0,5635.0,1590.0,3235.0,-1041.0,-355.0,-1093.0,343.0,69.0,-1510.0,0.815056,0.237428,0.528357,7488.0,3020.0,6580.0,74.0,409.0,107.0
2938.0,2828.0,2893.0,3155.0,3055.0,0.873779,0.148071,-0.462341,0.027649,-6.0,-11.0,16.0,5199.0,1842.0,3465.0,-1486.0,-68.0,-865.0,-143.0,312.0,-1685.0,0.816157,0.233197,0.52857,9640.0,3754.0,7382.0,-119.0,-241.0,382.0
2928.0,2819.0,2903.0,3125.0,3055.0,0.872925,0.146423,-0.464417,0.029175,-6.0,-21.0,22.0,5134.0,1671.0,3508.0,-1578.0,-201.0,-798.0,-216.0,167.0,-1758.0,0.819345,0.228535,0.525726,9976.0,2044.0,7172.0,-118.0,-461.0,504.0
2940.0,2819.0,2895.0,3147.0,3055.0,0.868958,0.144043,-0.472168,0.033875,9.0,-41.0,24.0,5275.0,1178.0,3476.0,-1527.0,-610.0,-722.0,-138.0,-261.0,-1771.0,0.830347,0.218346,0.512544,11288.0,1368.0,6944.0,219.0,-927.0,551.0
2931.0,2833.0,2903.0,3153.0,3063.0,0.865906,0.144287,-0.4776,0.036255,15.0,-50.0,19.0,5515.0,1146.0,3508.0,-1346.0,-617.0,-605.0,-110.0,-316.0,-1564.0,0.837576,0.215247,0.502187,12858.0,2294.0,7296.0,366.0,-1137.0,439.0
2933.0,2829.0,2897.0,3157.0,3055.0,0.85907,0.148071,-0.488464,0.037842,19.0,-46.0,-8.0,6650.0,1388.0,3750.0,-316.0,-393.0,-173.0,61.0,-299.0,-437.0,0.850457,0.217438,0.47891,16874.0,4318.0,8278.0,457.0,-1050.0,-168.0
2927.0,2827.0,2896.0,3151.0,3055.0,0.856567,0.151001,-0.492065,0.035828,10.0,-35.0,-25.0,6984.0,1682.0,3958.0,-10.0,-148.0,107.0,-63.0,-171.0,8.0,0.853794,0.223426,0.470062,15200.0,5048.0,9254.0,251.0,-791.0,-552.0
2907.0,2835.0,2897.0,3147.0,3051.0,0.854553,0.153015,-0.495544,0.026733,-25.0,-25.0,-31.0,6633.0,1777.0,4248.0,-372.0,-148.0,463.0,-547.0,-234.0,-138.0,0.855119,0.235024,0.461998,13348.0,2596.0,8760.0,-555.0,-553.0,-705.0
2896.0,2815.0,2899.0,3139.0,3039.0,0.853943,0.151733,-0.497192,0.022522,-23.0,-18.0,-23.0,6731.0,1411.0,4044.0,-281.0,-528.0,279.0,-276.0,-550.0,-237.0,0.855982,0.236748,0.459502,13742.0,308.0,6494.0,-505.0,-402.0,-519.0
2887.0,2798.0,2864.0,3117.0,3019.0,0.855896,0.147888,-0.495117,0.02002,-37.0,29.0,10.0,7098.0,2751.0,4198.0,106.0,839.0,380.0,-417.0,685.0,463.0,0.853459,0.23333,0.465947,17620.0,10918.0,9538.0,-843.0,684.0,249.0
2879.0,2781.0,2867.0,3101.0,3025.0,0.860046,0.141174,-0.489929,0.018127,-72.0,61.0,16.0,7637.0,3135.0,4150.0,691.0,1291.0,217.0,-41.0,1108.0,980.0,0.847842,0.225071,0.480048,17916.0,7936.0,7484.0,-1637.0,1418.0,385.0
2879.0,2770.0,2843.0,3071.0,3007.0,0.872681,0.11908,-0.473328,0.013184,-103.0,89.0,21.0,6867.0,2881.0,4183.0,73.0,1280.0,-105.0,-47.0,1259.0,255.0,0.829268,0.195357,0.523526,9816.0,4564.0,8740.0,-2347.0,2057.0,499.0
2875.0,2775.0,2835.0,3063.0,2999.0,0.878845,0.106567,-0.464905,0.01001,-110.0,69.0,18.0,6249.0,2168.0,4316.0,-462.0,709.0,-148.0,-224.0,759.0,-332.0,0.819292,0.178005,0.544976,9724.0,-1274.0,9924.0,-2503.0,1581.0,435.0
2865.0,2775.0,2843.0,3091.0,3003.0,0.884399,0.082458,-0.45929,0.008362,-59.0,14.0,31.0,6522.0,95.0,4435.0,-144.0,-1036.0,-189.0,163.0,-983.0,-367.0,0.81377,0.138171,0.564486,15084.0,-5178.0,8464.0,-1331.0,321.0,716.0
2869.0,2769.0,2847.0,3071.0,3003.0,0.885437,0.076782,-0.458252,0.011292,-13.0,18.0,29.0,6687.0,-287.0,4340.0,24.0,-1316.0,-314.0,387.0,-1255.0,-324.0,0.81324,0.125623,0.568236,13918.0,-1514.0,8388.0,-289.0,431.0,677.0
2867.0,2768.0,2830.0,3071.0,3007.0,0.886719,0.076843,-0.455505,0.016663,16.0,8.0,9.0,6498.0,456.0,4551.0,-140.0,-536.0,-144.0,87.0,-501.0,-260.0,0.810371,0.121097,0.573158,12378.0,3104.0,9680.0,371.0,191.0,222.0
2876.0,2775.0,2828.0,3071.0,3007.0,0.886902,0.078857,-0.454773,0.018127,18.0,4.0,3.0,6454.0,866.0,4626.0,-177.0,-144.0,-75.0,-28.0,-123.0,-204.0,0.809537,0.12339,0.573887,12808.0,4414.0,9772.0,434.0,113.0,90.0
2875.0,2771.0,2827.0,3087.0,3003.0,0.887695,0.082947,-0.452515,0.018494,3.0,12.0,-5.0,6859.0,1850.0,4913.0,252.0,780.0,188.0,-86.0,727.0,413.0,0.806458,0.130526,0.576695,15356.0,6210.0,10586.0,84.0,294.0,-108.0
2863.0,2763.0,2827.0,3071.0,2993.0,0.888672,0.083191,-0.4505,0.017151,-12.0,20.0,-8.0,7087.0,2107.0,4957.0,504.0,1022.0,204.0,28.0,951.0,658.0,0.803548,0.132406,0.58016,15408.0,5312.0,9944.0,-259.0,461.0,-170.0
2867.0,2774.0,2833.0,3071.0,2999.0,0.891846,0.079895,-0.444946,0.013062,-27.0,29.0,-9.0,6777.0,1853.0,4412.0,258.0,780.0,-431.0,423.0,823.0,52.0,0.795734,0.130885,0.591199,11412.0,2274.0,6668.0,-608.0,666.0,-187.0
2875.0,2769.0,2835.0,3071.0,3007.0,0.893311,0.077393,-0.442505,0.010925,-27.0,22.0,-8.0,6430.0,1569.0,4129.0,-60.0,515.0,-756.0,514.0,623.0,-432.0,0.79228,0.128602,0.596323,10952.0,1310.0,6752.0,-616.0,524.0,-172.0
2874.0,2768.0,2833.0,3089.0,3011.0,0.895081,0.072693,-0.439758,0.007996,-18.0,10.0,-4.0,5966.0,861.0,3844.0,-492.0,-147.0,-1092.0,568.0,28.0,-1063.0,0.788401,0.1231,0.602562,10590.0,-102.0,7214.0,-399.0,234.0,-73.0
2879.0,2778.0,2832.0,3071.0,2999.0,0.895386,0.071045,-0.439453,0.007385,-12.0,2.0,-1.0,5821.0,675.0,3864.0,-634.0,-314.0,-1080.0,483.0,-135.0,-1189.0,0.78801,0.120734,0.603604,10940.0,460.0,8032.0,-266.0,54.0,-18.0
2879.0,2775.0,2835.0,3071.0,2999.0,0.894897,0.068726,-0.440918,0.007019,-8.0,-10.0,4.0,6022.0,698.0,4303.0,-450.0,-258.0,-626.0,237.0,-153.0,-762.0,0.790118,0.116815,0.601759,13232.0,1832.0,10228.0,-173.0,-224.0,92.0
2875.0,2781.0,2847.0,3071.0,3007.0,0.894409,0.067383,-0.442017,0.007141,-10.0,-10.0,7.0,6203.0,790.0,4538.0,-282.0,-145.0,-378.0,137.0,-82.0,-466.0,0.79165,0.114223,0.6001,13408.0,2220.0,10444.0,-225.0,-217.0,164.0
2877.0,2791.0,2844.0,3091.0,3019.0,0.893677,0.063049,-0.444153,0.007507,-21.0,-11.0,13.0,6520.0,1161.0,5036.0,8.0,292.0,141.0,-127.0,272.0,121.0,0.794805,0.106023,0.597468,14194.0,3592.0,11762.0,-481.0,-247.0,303.0
2871.0,2783.0,2847.0,3071.0,3007.0,0.893433,0.059692,-0.445129,0.007385,-29.0,-9.0,14.0,6552.0,1275.0,5102.0,28.0,455.0,214.0,-183.0,426.0,195.0,0.796268,0.100087,0.596573,12868.0,2970.0,10094.0,-654.0,-195.0,328.0
2874.0,2787.0,2864.0,3095.0,3007.0,0.892761,0.052063,-0.44751,0.006042,-31.0,-19.0,7.0,5891.0,1119.0,4821.0,-659.0,401.0,-45.0,-382.0,426.0,-518.0,0.799668,0.087551,0.594084,9626.0,1504.0,9554.0,-698.0,-417.0,171.0
2882.0,2783.0,2861.0,3107.0,3007.0,0.891541,0.049133,-0.450256,0.004517,-24.0,-31.0,-3.0,5779.0,787.0,4768.0,-801.0,102.0,-62.0,-431.0,136.0,-671.0,0.803287,0.083541,0.58972,10834.0,-922.0,8958.0,-546.0,-709.0,-54.0
2881.0,2811.0,2898.0,3111.0,3015.0,0.887268,0.049072,-0.458618,0.000977,12.0,-42.0,-25.0,6625.0,-245.0,4705.0,-42.0,-951.0,-1.0,20.0,-944.0,-116.0,0.81393,0.086185,0.574507,19418.0,-4058.0,10104.0,284.0,-941.0,-571.0
2883.0,2804.0,2887.0,3123.0,3022.0,0.884827,0.052856,-0.462952,0.0,39.0,-32.0,-32.0,7566.0,-955.0,4752.0,854.0,-1721.0,116.0,477.0,-1764.0,604.0,0.819264,0.093538,0.5658,20030.0,-6434.0,9506.0,895.0,-725.0,-725.0
2887.0,2826.0,2907.0,3135.0,3035.0,0.882507,0.070129,-0.464966,0.005615,94.0,12.0,-14.0,8367.0,-384.0,4762.0,1637.0,-1355.0,192.0,873.0,-1456.0,1291.0,0.821459,0.118558,0.557739,16664.0,6122.0,10506.0,2166.0,276.0,-305.0
2899.0,2819.0,2896.0,3155.0,3039.0,0.882751,0.081177,-0.462646,0.008911,82.0,20.0,-12.0,8032.0,917.0,4835.0,1328.0,-189.0,258.0,566.0,-304.0,1205.0,0.81825,0.135072,0.558698,13522.0,9490.0,9996.0,1885.0,474.0,-260.0
2910.0,2819.0,2893.0,3167.0,3047.0,0.883118,0.093994,-0.459412,0.013367,39.0,7.0,5.0,7349.0,1737.0,4842.0,681.0,477.0,252.0,136.0,380.0,768.0,0.813942,0.153734,0.560182,10878.0,3650.0,9630.0,915.0,174.0,136.0
2901.0,2819.0,2881.0,3151.0,3047.0,0.882996,0.098755,-0.458496,0.017578,54.0,2.0,15.0,6440.0,1518.0,4903.0,-221.0,221.0,315.0,-408.0,169.0,31.0,0.813172,0.158281,0.560019,6744.0,1376.0,10624.0,1257.0,51.0,351.0
2923.0,2830.0,2899.0,3151.0,3055.0,0.881104,0.112244,-0.458313,0.031982,90.0,-21.0,37.0,4347.0,950.0,6299.0,-2328.0,-430.0,1754.0,-2680.0,-708.0,-996.0,0.814822,0.168481,0.554717,3650.0,1094.0,18318.0,2067.0,-475.0,864.0
2935.0,2815.0,2922.0,3135.0,3061.0,0.880249,0.117554,-0.457947,0.040161,62.0,-11.0,40.0,4793.0,1597.0,5160.0,-1888.0,202.0,630.0,-1627.0,111.0,-1157.0,0.815657,0.17017,0.552917,17012.0,8514.0,964.0,1436.0,-239.0,928.0
2923.0,2829.0,2883.0,3139.0,3043.0,0.879883,0.122375,-0.456665,0.04718,9.0,54.0,5.0,7765.0,1975.0,4415.0,1087.0,563.0,-114.0,609.0,541.0,920.0,0.815171,0.172261,0.552901,17798.0,3800.0,4302.0,215.0,1239.0,116.0
2931.0,2823.0,2903.0,3159.0,3058.0,0.882812,0.122559,-0.450867,0.047974,-1.0,66.0,-4.0,7627.0,1765.0,4000.0,1009.0,346.0,-615.0,1008.0,467.0,528.0,0.807821,0.173133,0.563358,13578.0,1620.0,6808.0,-14.0,1525.0,-73.0
2917.0,2823.0,2896.0,3147.0,3047.0,0.889282,0.121216,-0.43811,0.050476,0.0,45.0,8.0,5667.0,1144.0,3449.0,-816.0,-259.0,-1357.0,592.0,115.0,-1486.0,0.791444,0.171362,0.586737,5414.0,402.0,6612.0,4.0,1036.0,201.0
2923.0,2827.0,2914.0,3158.0,3047.0,0.890747,0.120117,-0.435059,0.052856,1.0,20.0,19.0,4977.0,998.0,3384.0,-1476.0,-378.0,-1469.0,286.0,32.0,-2096.0,0.787752,0.167997,0.59252,6632.0,1468.0,6350.0,45.0,465.0,436.0
2917.0,2835.0,2896.0,3155.0,3051.0,0.890869,0.117676,-0.434814,0.057739,0.0,-1.0,19.0,5109.0,887.0,3767.0,-1348.0,-419.0,-1099.0,93.0,-119.0,-1782.0,0.788315,0.159456,0.59407,11130.0,1342.0,8794.0,8.0,-13.0,450.0
2911.0,2827.0,2902.0,3167.0,3063.0,0.890625,0.116821,-0.435364,0.059387,1.0,0.0,11.0,5752.0,707.0,3905.0,-714.0,-574.0,-957.0,409.0,-308.0,-1221.0,0.789367,0.156378,0.593551,15840.0,-92.0,8500.0,27.0,9.0,252.0
2928.0,2832.0,2896.0,3139.0,3051.0,0.891418,0.116455,-0.433594,0.06134,3.0,15.0,1.0,6127.0,839.0,4077.0,-322.0,-426.0,-812.0,507.0,-202.0,-803.0,0.787314,0.154427,0.596824,11694.0,3064.0,8704.0,69.0,362.0,36.0
2918.0,2819.0,2903.0,3154.0,3069.0,0.892151,0.116516,-0.432068,0.061279,-3.0,13.0,-3.0,6083.0,1078.0,4156.0,-349.0,-191.0,-754.0,394.0,9.0,-755.0,0.785219,0.154946,0.59943,12078.0,3396.0,8704.0,-55.0,305.0,-61.0
2923.0,2839.0,2895.0,3151.0,3057.0,0.893616,0.115967,-0.429565,0.058533,-11.0,9.0,-14.0,5854.0,1125.0,4128.0,-546.0,-160.0,-819.0,309.0,53.0,-946.0,0.781309,0.156972,0.604,10284.0,1906.0,7978.0,-230.0,209.0,-309.0
2928.0,2831.0,2911.0,3147.0,3057.0,0.894043,0.115417,-0.429138,0.056396,-12.0,-1.0,-15.0,5537.0,988.0,4066.0,-855.0,-306.0,-890.0,197.0,-70.0,-1254.0,0.780354,0.157973,0.605013,9238.0,992.0,7820.0,-267.0,-9.0,-335.0
